n_apparies,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,var1,var2,cas,kruskal_h,kruskal_p,epsilon2_kruskal,anova_f,anova_p,chi2,chi2_p,dof,cramers_v
30332,,,,,,,MTREV,RANGAGEAD,quantitatif_qualitatif,56.88637939516014,6.296719240418588e-10,0.0016451121024653786,0.8589511312403267,0.5382838369826537,,,,
30332,-0.006421146780106622,0.26344836948198147,-0.08956297217264393,4.610100797251294e-55,-0.0708467418373,2.133912635156596e-53,MTREV,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,MTREV,RANGAGEDEM,quantitatif_qualitatif,350.9083566437527,2.55634456164987e-69,0.011243308487310864,1.0569185297443213,0.39208834210970755,,,,
30332,,,,,,,MTREV,RANGDEM,quantitatif_qualitatif,782.5258090154363,1.0940868202258977e-164,0.02557465403691585,1.2878425729272232,0.2516308990498671,,,,
30332,-0.003169629275694492,0.5809456467725664,-0.09602431356987333,4.64901165140015e-63,-0.07778214825431036,7.181673062694816e-63,MTREV,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,MTREV,RANGADH,quantitatif_qualitatif,528.6794306947165,5.562896340789812e-111,0.01884140552592612,0.7065474599379125,0.6443326863239507,,,,
30332,,,,,,,NBENF,CDSITFAM,quantitatif_qualitatif,3997.6593535625702,0.0,0.13148612643676022,348.6685116116751,0.0,,,,
30332,,,,,,,NBENF,DTADH,quantitatif_qualitatif,8515.919350092203,4.0541200590713517e-07,0.028281485527492333,1.1158448773134475,1.1592609132242122e-09,,,,
30332,0.009276570898342865,0.10618437106167582,0.008048100648570273,0.1610260792442772,0.007907391254082793,0.16102198107830357,NBENF,CDTMT,quantitatif_quantitatif,,,,,,,,,
30332,0.0036427462634452115,0.5258199876001552,0.004015055871597882,0.4844023537711529,0.003944918473290546,0.4843933107108507,NBENF,CDDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,NBENF,DTDEM,quantitatif_qualitatif,3585.2514045491976,5.560710680982084e-106,0.059142765840545876,1.8173799976066742,4.634041996852165e-85,,,,
30332,0.14714976938236773,2.076463062641086e-146,0.17092135825362745,1.4286499367230837e-197,0.14590461741349395,4.2588762304543656e-194,NBENF,ANNEEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,NBENF,CDMOTDEM,quantitatif_qualitatif,406.41722989303764,5.592678490668402e-89,0.01333434105618509,226.14137422130867,3.2594520525430465e-98,,,,
30332,-0.0015815961376928558,0.7829774939766739,-0.02657435096637727,3.677231490308126e-06,-0.025935158266007792,3.6906722324165367e-06,NBENF,CDCATCL,quantitatif_quantitatif,,,,,,,,,
30332,-0.048305615038528135,3.845579310076171e-17,-0.051001592195555175,6.227554830306502e-19,-0.04102748310863751,1.4544009845603732e-18,NBENF,AGEAD,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,NBENF,RANGAGEAD,quantitatif_qualitatif,282.23004001964625,3.7548245606678465e-57,0.009076310513772796,34.67974557781327,1.5304484614076366e-48,,,,
30332,-0.10143635510049225,3.436055021111057e-70,-0.11971251685011461,3.261382902005095e-97,-0.09614449757540755,5.649011891347629e-95,NBENF,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,NBENF,RANGAGEDEM,quantitatif_qualitatif,1353.519444206487,1.0741986007311857e-284,0.04430986590833043,141.72929132553287,1.4451352694547204e-291,,,,
30332,,,,,,,NBENF,RANGDEM,quantitatif_qualitatif,968.3077373104139,8.467836259075772e-205,0.03170121808832654,108.79769723331445,3.740424119027419e-158,,,,
30332,-0.10079400003223665,2.5304339988883383e-69,-0.10411859561803727,7.158186827321284e-74,-0.0851622518922637,1.3109561275693463e-73,NBENF,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,NBENF,RANGADH,quantitatif_qualitatif,432.7070342686081,2.5832944426521565e-90,0.015381818761710396,62.79438558763461,9.525229665945854e-78,,,,
30332,,,,,,,CDSITFAM,DTADH,qualitatif_qualitatif,,,,,,94831.81324677818,1.4547308771691102e-80,86691.0,0.5331263657541562
30332,,,,,,,CDTMT,CDSITFAM,quantitatif_qualitatif,203.48915738887715,1.403713445478354e-37,0.006348586985121278,18.7112924054593,6.316129676416778e-38,,,,
30332,,,,,,,CDDEM,CDSITFAM,quantitatif_qualitatif,3.3700715047281053,0.9848763618749662,0.0,0.30629306146857094,0.9848862774939102,,,,
30332,,,,,,,CDSITFAM,DTDEM,qualitatif_qualitatif,,,,,,28072.06879048669,2.578178868324162e-218,20944.0,0.29006167029250934
30332,,,,,,,ANNEEDEM,CDSITFAM,quantitatif_qualitatif,5090.330254748583,0.0,0.1675240849191485,517.7245875306403,0.0,,,,
30332,,,,,,,CDSITFAM,CDMOTDEM,qualitatif_qualitatif,,,,,,1899.5444047063504,0.0,22.0,0.1769535189869919
30332,,,,,,,CDCATCL,CDSITFAM,quantitatif_qualitatif,184.7875305232156,1.0516478603481192e-33,0.00573177871118785,12.603505301853726,3.538023797619759e-24,,,,
30332,,,,,,,AGEAD,CDSITFAM,quantitatif_qualitatif,2696.6596853238293,0.0,0.08857716640250096,239.45058450577434,0.0,,,,
30332,,,,,,,CDSITFAM,RANGAGEAD,qualitatif_qualitatif,,,,,,3246.833506545595,0.0,77.0,0.12366034844521792
30332,,,,,,,AGEDEM,CDSITFAM,quantitatif_qualitatif,3373.0047305925336,0.0,0.11088406103537381,327.6635636273637,0.0,,,,
30332,,,,,,,CDSITFAM,RANGAGEDEM,qualitatif_qualitatif,,,,,,4603.966603871126,0.0,110.0,0.1232013760928938
30332,,,,,,,CDSITFAM,RANGDEM,qualitatif_qualitatif,,,,,,5603.529344479633,0.0,77.0,0.16245432635688023
30332,,,,,,,ADH,CDSITFAM,quantitatif_qualitatif,1049.2852197789239,4.730126307634482e-218,0.03424423548083522,102.63360866315303,7.892654646398029e-231,,,,
27748,,,,,,,CDSITFAM,RANGADH,qualitatif_qualitatif,,,,,,1624.8509982762926,7.558225190555287e-296,66.0,0.09879052711074247
30332,,,,,,,CDTMT,DTADH,quantitatif_qualitatif,7724.591078504622,0.8941383915842823,0.0,0.9703334030499905,0.9473284791647663,,,,
30332,,,,,,,CDDEM,DTADH,quantitatif_qualitatif,5966.698094873942,1.0,0.0,0.6976138742380336,1.0,,,,
30332,,,,,,,DTADH,DTDEM,qualitatif_qualitatif,,,,,,15402814.0187322,0.0,15005424.0,0.5164354427880917
30332,,,,,,,ANNEEDEM,DTADH,quantitatif_qualitatif,10730.769723902682,4.4296133158289885e-93,0.12693851776849363,1.5314198245030601,4.6879411050581114e-125,,,,
30332,,,,,,,DTADH,CDMOTDEM,qualitatif_qualitatif,,,,,,18986.63135470347,1.5616257758223395e-65,15762.0,0.5594463408348452
30332,,,,,,,CDCATCL,DTADH,quantitatif_qualitatif,7929.9602668345215,0.3466137329748515,0.0021808582108918248,0.933386700048956,0.9998918530246386,,,,
30332,,,,,,,AGEAD,DTADH,quantitatif_qualitatif,8978.179855653809,2.906477003802047e-17,0.048872153926673,1.1820513800745356,2.7518198400855367e-20,,,,
30332,,,,,,,DTADH,RANGAGEAD,qualitatif_qualitatif,,,,,,58696.98644009543,1.1088898730805126e-25,55167.0,0.5257852017423477
30332,,,,,,,AGEDEM,DTADH,quantitatif_qualitatif,16318.037301070406,0.0,0.3758145791122675,3.3386286025513443,0.0,,,,
30332,,,,,,,DTADH,RANGAGEDEM,qualitatif_qualitatif,,,,,,92073.94020265277,7.398672217438615e-221,78810.0,0.5509571718663379
30332,,,,,,,DTADH,RANGDEM,qualitatif_qualitatif,,,,,,65164.513922031576,2.2555002800513112e-178,55167.0,0.5539952440253806
30332,,,,,,,ADH,DTADH,quantitatif_qualitatif,28896.191600399725,0.0,0.9360887127126826,72.33690792158148,0.0,,,,
27748,,,,,,,DTADH,RANGADH,qualitatif_qualitatif,,,,,,107488.65118401201,0.0,45258.0,0.8035073217147911
30332,0.0025927612359399094,0.6516006636269426,0.0025964392442022785,0.6511391856074266,0.0025963964740178948,0.6511316800552613,CDTMT,CDDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDTMT,DTDEM,quantitatif_qualitatif,3499.980278257905,2.1468903995011094e-97,0.05614311317613202,1.935405942362037,2.3556883432391013e-105,,,,
30332,-0.04642227547418623,6.017124805463516e-16,-0.041721606708674704,3.6179459922477323e-13,-0.03630655840631761,3.693479935979128e-13,CDTMT,ANNEEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDTMT,CDMOTDEM,quantitatif_qualitatif,1761.2667109424135,0.0,0.058006090241762454,928.34564911825,0.0,,,,
30332,-0.037966651813064765,3.7302066133464506e-11,-0.04409864977510393,1.545833195587535e-14,-0.043802856486306364,1.5893513726354206e-14,CDTMT,CDCATCL,quantitatif_quantitatif,,,,,,,,,
30332,0.04792603334166693,6.751955188166312e-17,0.047313664162578636,1.6590058747502862e-16,0.039129289981260335,1.7227667523716545e-16,CDTMT,AGEAD,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDTMT,RANGAGEAD,quantitatif_qualitatif,76.95987445763014,5.731482747390013e-14,0.0023070793581859298,11.004025154067268,5.79362484708354e-14,,,,
30332,-0.02042625363747164,0.00037414737399612,-0.018505848264530483,0.0012679474682211296,-0.015252035001619825,0.0012694743472411454,CDTMT,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDTMT,RANGAGEDEM,quantitatif_qualitatif,48.698310774458314,4.625896428940399e-07,0.001276287417118773,4.877773652942859,4.53579657761821e-07,,,,
30332,,,,,,,CDTMT,RANGDEM,quantitatif_qualitatif,145.71712780346292,3.2173891573134577e-28,0.004574499663746964,20.727069977234386,5.119716465726621e-28,,,,
30332,-0.09401227865635446,1.6507856601866872e-60,-0.1064059779723325,4.3486610459275404e-77,-0.0885039899023243,1.1428129680353828e-76,CDTMT,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,CDTMT,RANGADH,quantitatif_qualitatif,189.69206823179982,2.958396127331824e-38,0.006621681562733853,31.519561477063373,5.330669137078079e-38,,,,
30332,,,,,,,CDDEM,DTDEM,quantitatif_qualitatif,1644.1150477726235,0.9999948078850863,0.0,0.8556829884395464,0.9999972087984664,,,,
30332,-0.00574712409376439,0.31687950571883855,-0.007928061126656777,0.16736426348004357,-0.0068990080590236895,0.16736043540240053,CDDEM,ANNEEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDDEM,CDMOTDEM,quantitatif_qualitatif,1.1144718229865451,0.5727901203405463,0.0,0.5572196411235519,0.5728053038551897,,,,
30332,0.019326328803714182,0.0007624863007659581,0.014615277979083676,0.010914005412735845,0.01451749952491851,0.01091628755577022,CDDEM,CDCATCL,quantitatif_quantitatif,,,,,,,,,
30332,-0.004924524233967299,0.3910972696498458,-0.006212765516968074,0.2792585965100147,-0.005138219510975369,0.2792513473149708,CDDEM,AGEAD,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDDEM,RANGAGEAD,quantitatif_qualitatif,9.289877846027311,0.2325085903842116,7.551371342920825e-05,1.3272256320084113,0.23250560228428574,,,,
30332,-0.0102243443287378,0.0749690570993129,-0.00968650812682231,0.0916071032670045,-0.00798386529560602,0.09160669141008412,CDDEM,AGEDEM,quantitatif_quantitatif,,,,,,,,,
30332,,,,,,,CDDEM,RANGAGEDEM,quantitatif_qualitatif,12.111154180039104,0.277686263100696,6.962679924933559e-05,1.211199751644405,0.27768480037620913,,,,
30332,,,,,,,CDDEM,RANGDEM,quantitatif_qualitatif,12.95756042174788,0.07314919956412651,0.00019646354114720617,1.8514437985058405,0.07312832793055325,,,,
30332,-0.010088599933724204,0.0789158678261901,-0.010222662640623782,0.07501694775281885,-0.008502732843564566,0.07501735517004987,CDDEM,ADH,quantitatif_quantitatif,,,,,,,,,
27748,,,,,,,CDDEM,RANGADH,quantitatif_qualitatif,5.929525692369282,0.4311308542543022,0.0,0.9882517706852328,0.43115592907327605,,,,
30332,,,,,,,ANNEEDEM,DTDEM,quantitatif_qualitatif,30330.999999999996,0.0,0.9999999999999999,inf,0.0,,,,
30332,,,,,,,DTDEM,CDMOTDEM,qualitatif_qualitatif,,,,,,22166.068040224254,0.0,3808.0,0.604475648020868
30332,,,,,,,CDCATCL,DTDEM,quantitatif_qualitatif,5842.549363223514,0.0,0.13854959592019958,5.498460235353933,0.0,,,,
30332,,,,,,,AGEAD,DTDEM,quantitatif_qualitatif,2576.3417642422746,3.926608484712016e-23,0.0236515201830047,1.3523694490758864,1.936764360925012e-21,,,,
30332,,,,,,,DTDEM,RANGAGEAD,qualitatif_qualitatif,,,,,,14642.877484482453,2.9274393634816958e-15,13328.0,0.2626114578870119
30332,,,,,,,AGEDEM,DTDEM,quantitatif_qualitatif,2599.70256313841,1.7327745935191393e-24,0.024473302252731907,1.3862678420984493,6.121593137138847e-25,,,,
30332,,,,,,,DTDEM,RANGAGEDEM,qualitatif_qualitatif,,,,,,21710.923180824335,1.6842542707967754e-39,19040.0,0.26753993775440627
