ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_BPADH,z_age_ref,z_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,cat_sitfam,cat_sexe,cat_nbenf,cat_mtrev,cat_age,cat_anc
1698,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,1.7687393686681026,1.276346285435214,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1699,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,0.024986065562365205,1.2665903444428102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1700,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,2.128497776591446,1.2646391562443293,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1701,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,0.024986065562365205,1.2490296506564835,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1702,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,0.024986065562365205,1.2470784624580027,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1703,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,1.6747148604618425,1.2451272742595219,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1704,0,0.4690704492685181,0.8224182172773005,-0.5109013763616733,-0.2152021548686218,0.024986065562365205,1.2334201450686375,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,4
1705,0,0.4690704492685181,1.4063595712678763,-0.5109013763616733,-0.2152021548686218,1.352222263717809,1.1690309345187728,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,4
1706,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,0.5931463560038537,1.0926558536068123,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4
1707,0,0.4690704492685181,1.5460855107427995,-0.5109013763616733,-0.2152021548686218,0.024986065562365205,1.0890322183810626,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,1,0,4
1708,0,0.4690704492685181,1.5420471887926572,0.6227412345253366,-0.2152021548686218,0.23367460816650445,1.053353348465986,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,4
1709,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.2152021548686218,0.024986065562365205,1.0051311258463904,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1710,0,-0.9093286682807151,1.1519452884089116,-0.5109013763616733,0.1442935532560144,1.6486287926363246,1.9603771195883204,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,4
1711,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,2.650219133101793,1.7984284991144186,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1,4
1712,0,0.4690704492685181,2.583934251929369,1.7563838454123466,0.1442935532560144,0.024986065562365205,1.7220534182024585,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,1,0,4
1713,0,-0.9093286682807151,-0.5506112457710796,1.7563838454123466,-0.19436182396284576,0.024986065562365205,1.6738311955828629,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4
1714,0,-0.9093286682807151,1.2464420220422414,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.5118825751089608,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4
1715,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,1.7337668381767501,1.329028366794194,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,4
1716,0,-0.9093286682807151,2.2293695847068755,0.6227412345253366,0.1442935532560144,0.6364320289890528,1.3265196962532901,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,1,1,4
1717,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.29195579102306,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1718,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,2.06829915853256,1.2752313207503676,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1719,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.2752313207503676,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1720,0,-0.9093286682807151,1.2262504122915299,1.7563838454123466,0.1442935532560144,0.024986065562365205,1.2704927208397718,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,0,4
1721,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.2470784624580027,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1722,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.2448485330883106,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1723,0,0.4690704492685181,2.4070557505131367,0.6227412345253366,0.1442935532560144,-0.026612749916679848,1.2208767923641182,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,4
1724,0,-0.9093286682807151,1.6220059634054746,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,1.2100058866868684,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4
1725,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.1442935532560144,1.0030702789762689,1.1991349810096186,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,0,1,4
1726,0,0.4690704492685181,0.7820349977758775,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.1631773699233308,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1727,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.1394843703703503,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1728,0,-0.9093286682807151,1.117215719637688,-0.5109013763616733,0.1442935532560144,0.024986065562365205,1.012657137469102,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,3
1729,0,-0.9093286682807151,1.054217897215468,-0.5109013763616733,0.1442935532560144,1.5700839290737783,0.9962114083676211,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,1,1,3
1730,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,1.4637330371697457,2.2745184195437207,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1731,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.843863310021899,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1732,0,-2.2877277858299485,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.7942473815462459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1733,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,3.3826356528182426,1.7867213699235345,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1734,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.7794740994720342,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1735,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,1.4640196972557407,1.6894407011707087,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,1,4
1736,0,0.4690704492685181,-0.5506112457710796,0.6227412345253366,0.08177256053868637,0.024986065562365205,1.6529256077419978,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,4
1737,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.6445633726056517,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1738,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.6401035138662672,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1739,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.6228215612511518,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1740,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.8803797621705386,1.5718119269194408,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1741,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,1.107701210364333,1.5350180923195182,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1742,0,-0.9093286682807151,1.872381924314297,0.6227412345253366,0.08177256053868637,0.024986065562365205,1.5272133395255953,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,4
1743,0,-0.9093286682807151,1.145483973288684,-0.5109013763616733,0.08177256053868637,0.23310128799451527,1.5102101280816917,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,4
1744,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.4998967047468648,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1745,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.4985029988908072,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1746,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,1.072155359700991,1.4929281754665766,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1747,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,4.124511955372515,1.4575280467227116,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1748,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.4469358822166734,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,4
1749,0,-0.9093286682807151,-0.5506112457710796,0.6227412345253366,0.08177256053868637,-0.3952576205058593,1.377529330585001,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4
1750,0,-0.9093286682807151,1.0647175342858382,0.6227412345253366,0.08177256053868637,0.024986065562365205,1.370839542475924,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,4
1751,0,0.4690704492685181,0.5227747285767422,-0.5109013763616733,0.08177256053868637,0.6020328186696889,1.343522907697194,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1752,0,0.4690704492685181,0.9031846562801463,-0.5109013763616733,0.08177256053868637,0.942298340745393,1.3376693431017515,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,1,4
1753,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,1.1352205786198237,1.3307008138214633,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1754,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,2.3475060822913947,1.3226173198563287,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1755,0,-0.9093286682807151,-0.5506112457710796,0.6227412345253366,0.08177256053868637,0.024986065562365205,1.1893790400172148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1756,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.1171850766734275,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1757,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.110216547393139,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1758,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,0.024986065562365205,1.1077078768522353,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1759,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.08177256053868637,4.386519273971667,1.105477947482543,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,4
1760,0,-0.9093286682807151,1.5493161683029133,1.7563838454123466,0.08177256053868637,0.024986065562365205,1.0009500082782175,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,3
1761,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.03488181600069034,0.9672377682269316,2.0543128942866073,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1762,0,0.4690704492685181,1.5525468258630273,0.6227412345253366,-0.22041223759506579,0.13735681927228624,1.4146019063561353,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,4
1763,0,-0.9093286682807151,4.074075051531875,0.6227412345253366,-0.22041223759506579,0.024986065562365205,1.4031735183364622,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,4
1764,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.13387338780312638,0.06999169906353261,1.0438761486447938,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,3
1765,0,-0.9093286682807151,0.7416517782744546,0.6227412345253366,-0.05889967307530171,0.8531470540010431,1.0240855254887746,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,0,1,3
1766,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,0.9953751848539868,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1767,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.1723758285733112,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1768,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.1718183462308884,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,4
1769,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,1.9636682271444958,1.1681947110051383,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,4
1770,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.1665222639778692,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1771,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,3.356836245078719,1.1603899582112154,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1772,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,1.1589962523551578,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1773,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.1339095469461198,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1774,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.1085441003658698,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1775,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.0745376774780624,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1776,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.006798845810861681,0.024986065562365205,1.0745376774780624,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1777,0,0.4690704492685181,1.3982829273675916,-0.5109013763616733,-0.006798845810861681,0.4523962537804573,1.025757972516044,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,1,3
1778,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,1.684174643299667,2.7135357642018874,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,4
1779,0,-0.9093286682807151,0.8022266075265889,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,2.6742332590610616,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1780,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,4.536729159032888,2.3648305590162577,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1781,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,2.066865858102586,2.25277660818922,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1782,0,0.4690704492685181,1.0259496435644722,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,2.206505573768106,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,4
1783,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,2.205948091425683,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1784,0,-0.9093286682807151,-0.5506112457710796,1.7563838454123466,-0.05889967307530171,1.0282963665438019,2.1830913153863367,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,4
1785,0,0.4690704492685181,1.6316979360858161,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,2.175565303763625,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,4
1786,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,2.249754992967202,2.159119574662145,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1787,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,1.5964566569852905,2.155495939436395,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1788,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,2.188983054736328,2.1279005634864525,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1789,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,2.1145209872682993,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1790,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,2.097796516995607,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1791,0,0.4690704492685181,-0.5506112457710796,0.6227412345253366,-0.19436182396284576,0.024986065562365205,2.083023234921396,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,4
1792,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.9336985381655527,2.073824776271415,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4
1793,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,2.008041859865493,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,4
1794,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,-1.4131875858730254,2.008041859865493,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4
1795,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,2.008041859865493,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1796,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.9486699903974356,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1797,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.9138273439959943,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1798,0,-0.9093286682807151,1.1228693703678871,0.6227412345253366,-0.05889967307530171,1.106554570020354,1.855849180383995,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,4
1799,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.841075898309784,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4
1800,0,-0.9093286682807151,2.217254618856449,0.6227412345253366,-0.05889967307530171,0.024986065562365205,1.6958517481085735,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,0,4
1801,0,-0.9093286682807151,2.828656562107992,2.8900264562993567,-0.05889967307530171,1.6474821522923462,1.6849808424313242,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,1,4
1802,0,-0.9093286682807151,1.136599664998371,-0.5109013763616733,-0.05889967307530171,2.242588490817335,1.679684760178305,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,4
1803,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.6743886779252857,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1804,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,3.1220616346490626,1.6362011374693055,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1805,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.5662371034952103,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1806,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,1.5372480216892106,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1807,0,1.8474695668177514,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.531394457093768,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4
1808,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,5.3548570444617525,1.5132762809650186,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1809,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.5065864928559416,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1810,0,-0.9093286682807151,1.7156950326487759,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.5018478929453456,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,4
1811,0,1.8474695668177514,0.4056633920226157,-0.5109013763616733,-0.05889967307530171,0.09550444671706054,1.4881895755559802,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,1,4
1812,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.481778528618115,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
1813,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,1.0214165244799294,1.4748099993378267,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1814,0,-0.9093286682807151,3.372214696597145,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.4706288817696538,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,4
1815,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,1.1421004206836962,1.4683989523999614,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1816,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,1.1079878704503274,1.4675627288863269,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1817,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.4480508469015194,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1818,0,-0.9093286682807151,2.509629128046751,1.7563838454123466,-0.05889967307530171,0.024986065562365205,1.4455421763606158,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,4
1819,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.4296539296015582,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1820,0,0.4690704492685181,-0.5506112457710796,0.6227412345253366,-0.05889967307530171,0.024986065562365205,1.4143231651849235,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,4
1821,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.03488181600069034,0.024986065562365205,1.3677733895925972,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,4
1822,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.3635922720244242,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,4
1823,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.3635922720244242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1824,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.3635922720244242,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1825,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.22041223759506579,0.7680090084606184,1.318714943459367,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,4
1826,0,0.4690704492685181,-0.5506112457710796,1.7563838454123466,-0.05889967307530171,0.5931463560038537,1.3148125670624058,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,4
1827,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.2953006850775983,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1828,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.19436182396284576,0.024986065562365205,1.2897258616533678,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1829,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.2741163560655215,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1830,0,-2.2877277858299485,-0.5506112457710796,-0.5109013763616733,-0.7834658778418692,0.024986065562365205,1.2618517445322142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1831,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,2.659105595767629,1.258228109306464,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
1832,0,-0.9093286682807151,0.8224182172773005,-0.5109013763616733,-0.05889967307530171,1.123754175180036,1.2498658741701179,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1833,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.2498658741701179,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4
1834,0,0.4690704492685181,-0.5506112457710796,1.7563838454123466,-0.05889967307530171,0.5057150297754707,1.2113995925429264,0,0,0,0,0,0,0,0,0,0,0,1,7,2,2,0,1,4
1835,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.2010861692080994,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4
1836,0,-0.9093286682807151,2.3472885856510306,1.7563838454123466,-0.05889967307530171,0.8379540694433237,1.1943963810990226,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,4
1837,0,0.4690704492685181,1.117215719637688,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.176278204970273,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,4
1838,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,2.97357171010381,1.1436654879385233,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,4
1839,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-0.05889967307530171,0.024986065562365205,1.1333520646036965,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
