ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_CDTMT,z_CDCATCL,z_BPADH,z_age_2007,z_anciennete_adh_ans,mm_CDSEXE,mm_MTREV,mm_NBENF,mm_CDTMT,mm_CDCATCL,mm_BPADH,mm_age_2007,mm_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,mot_DA,mot_DC,mot_DV,mot_RA,mot___MANQUANT__
43,0,-0.9093286682807151,1.2908635634938066,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.07974000398107772,1.2731040799832727,1.084572359641678,0.3333333333333333,0.05935490589123474,0.0,0.3333333333333333,0.0,0.15195697908580558,0.5841831531715276,0.49328098213791965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,0,0.4690704492685181,1.437858482478986,1.7563838454123466,0.7727860943644208,-0.48741393741806377,-0.2568828166801738,0.024986065562365205,1.0711927834235242,0.6666666666666667,0.06409288522114909,0.15384615384615385,0.3333333333333333,0.0,0.11370616625603294,0.47317968590658777,0.4906265553282088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,0.1495036359824584,0.024986065562365205,2.8130463623244055,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.2014580309831584,0.47317968590658777,0.8361997456174307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.12663074851907374,3.1137484921552168,2.800224268448675,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1418317639249834,0.7478839486028961,0.8336559199247912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,0.024986065562365205,2.517301979668967,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13395659657767728,0.47317968590658777,0.7775258530111154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,0,0.4690704492685181,0.8151492377670443,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.19436182396284576,2.066865858102586,2.3600919591056613,0.6666666666666667,0.04402155520266576,0.0,0.0,0.0,0.12720645313712917,0.6547776871303282,0.7463363379970137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,0,0.4690704492685181,0.8345331831277273,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,2.102698368851924,2.0111080127488195,0.6666666666666667,0.04464634368573139,0.0,0.3333333333333333,0.0,0.13395659657767728,0.657964511523557,0.6771000387103909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,0,-0.9093286682807151,0.9597211635821384,0.6227412345253366,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,0.7671490282026342,1.855849180383995,0.3333333333333333,0.048681435972196915,0.07692307692307693,0.3333333333333333,0.0,0.13395659657767728,0.5391851927391393,0.6462976276060387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,0.7671490282026342,1.7134124418949004,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.13395659657767728,0.5391851927391393,0.6180390421943261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,0,-0.9093286682807151,1.0211036572243013,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.16310132760418175,0.7138302522076208,1.69334307756767,0.3333333333333333,0.05065993283523807,0.0,0.0,0.0,0.13395659657767728,0.5344431980420151,0.61405740197976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.16310132760418175,0.024986065562365205,1.4168318357258276,0.6666666666666667,0.0,0.0,0.0,0.0,0.13395659657767728,0.47317968590658777,0.5591992479124039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,1.0449226515314947,1.2950219439063866,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13395659657767728,0.5638894554354477,0.5350329038323286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.0196357013903061,-0.16310132760418175,1.6916278055355287,1.2897258616533678,0.3333333333333333,0.0,0.0,0.0,0.125,0.13395659657767728,0.621405262084438,0.5339821932201515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,0,-0.9093286682807151,1.3070168512943758,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,0.024986065562365205,1.203594839749003,0.3333333333333333,0.0598755629604561,0.0,0.3333333333333333,0.0,0.13395659657767728,0.47317968590658777,0.5168943206326383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.16310132760418175,0.024986065562365205,1.1046417239689084,0.3333333333333333,0.0,0.0,0.0,0.0,0.13395659657767728,0.47317968590658777,0.49726262235248575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.16310132760418175,0.024986065562365205,1.0920983712643895,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13395659657767728,0.47317968590658777,0.49477409721838195,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.19436182396284576,0.024986065562365205,2.6747907414034846,0.3333333333333333,0.0,0.0,0.0,0.0,0.12720645313712917,0.47317968590658777,0.8087706685837527,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,2.1892236211529905,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.7124370956146657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,2.185042503584817,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.711607587236631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,0,0.4690704492685181,1.145483973288684,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,2.1485274101561065,0.6666666666666667,0.054668992268242525,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.704363214068462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63,0,0.4690704492685181,0.9274145879810001,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.9548022961640894,0.6666666666666667,0.0476401218337542,0.0,0.0,0.0,0.14408181173849943,0.47317968590658777,0.6659293258861914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.19436182396284576,2.6963714069469393,1.9021202148051093,0.3333333333333333,0.0,0.0,0.0,0.0,0.12720645313712917,0.710763818070569,0.6554775203229551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,1.0196357013903061,-0.11621058306618573,4.578581531588115,1.7886725581220149,0.3333333333333333,0.0,0.0,0.3333333333333333,0.125,0.14408181173849943,0.8781613297980827,0.6329701929989493,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,1,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.0196357013903061,-0.19436182396284576,2.2603614161490064,1.6947367834237277,0.6666666666666667,0.0,0.0,0.0,0.125,0.12720645313712917,0.671986538853763,0.6143339047724381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,2.7571433451778153,1.6228215612511518,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.14408181173849943,0.7161686722414848,0.6000663606702428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
68,0,0.4690704492685181,0.8757240670191787,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.5846340207951715,0.6666666666666667,0.04597401921224585,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5924901841508599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69,0,1.8474695668177514,1.0744095069661797,0.6227412345253366,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.582404091425479,1.0,0.05237810116366855,0.07692307692307693,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5920477796825747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0,-0.9093286682807151,1.8368446911530447,0.6227412345253366,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.5748780798027677,0.3333333333333333,0.07695311483091662,0.07692307692307693,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5905546646021125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
71,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.4823360109605381,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5721948791682796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
72,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.48741393741806377,-0.11621058306618573,3.5228124348696492,1.343522907697194,0.6666666666666667,0.0,0.0,0.0,0.0,0.14408181173849943,0.7842647358759943,0.5446552010175303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,0,-0.9093286682807151,1.2205967615613307,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.3318157785063094,0.3333333333333333,0.057090047640121835,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5423325775590333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.3109101906654441,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5381850356688602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,0,-0.9093286682807151,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,2.129015528171299,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.7004921749709672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
76,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.19436182396284576,-0.4041440831716945,1.9977284365306658,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.12720645313712917,0.43501427697328166,0.6744456119006801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77,0,-0.9093286682807151,0.9257992592009432,-0.5109013763616733,0.7727860943644208,-0.48741393741806377,-0.11621058306618573,0.024986065562365205,1.572369409261864,0.3333333333333333,0.04758805612683206,0.0,0.3333333333333333,0.0,0.14408181173849943,0.47317968590658777,0.5900569595752917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
