ID,cible_churn,z_CDSEXE,z_MTREV,z_NBENF,z_CDTMT,z_CDCATCL,z_BPADH,z_age_2007,z_anciennete_adh_ans,mm_CDSEXE,mm_MTREV,mm_NBENF,mm_CDTMT,mm_CDCATCL,mm_BPADH,mm_age_2007,mm_anciennete_adh_ans,sit_A,sit_B,sit_C,sit_D,sit_E,sit_F,sit_G,sit_M,sit_P,sit_S,sit_U,sit_V,mot_DA,mot_DC,mot_DV,mot_RA,mot___MANQUANT__
3227,0,0.4690704492685181,0.9233762660308578,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.1442935532560144,0.0249860655623652,0.9552364561995256,0.6666666666666667,0.0475099575664488,0.0,0.3333333333333333,0.0,0.2003330070764003,0.4731796859065877,0.4676215229773821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4024,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.1495036359824584,0.0249860655623652,0.7470168013045089,0.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.2014580309831584,0.4731796859065877,0.426312005751258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11072,1,0.4690704492685181,-0.5506112457710796,1.7563838454123466,-1.1964747554307154,1.019635701390306,-0.7834658778418692,0.1654495076997666,-0.8510063332512204,0.6666666666666667,0.0,0.1538461538461538,0.0,0.125,0.0,0.485672037528044,0.109273903666427,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2409,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.1495036359824584,1.577250431223646,1.170703381546042,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.2014580309831584,0.6112329186212523,0.5103688547254327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13606,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.019635701390306,3.8473598510760896,0.0249860655623652,-1.1958091620398892,0.6666666666666667,0.0,0.0,0.0,0.125,0.999943748804662,0.4731796859065877,0.0408671127578388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3984,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,0.0400918987271343,0.0249860655623652,0.754264071756009,0.3333333333333333,0.0,0.0,0.0,0.0,0.17783252894124,0.4731796859065877,0.4277498202731847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5076,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,1.019635701390306,-0.2568828166801738,0.0249860655623652,0.4451401128824169,0.3333333333333333,0.0,0.0,0.3333333333333333,0.125,0.1137061662560329,0.4731796859065877,0.3664215008571587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13838,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.1442935532560144,0.0249860655623652,-1.2353904083519271,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.2003330070764003,0.4731796859065877,0.0330144334457778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14410,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,1.019635701390306,-0.2568828166801738,-4.5922479395542055,-1.3234726184547725,1.0,0.0,0.0,0.3333333333333333,0.125,0.1137061662560329,0.0625382418927187,0.0155394569485151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6891,0,0.4690704492685181,-0.5506112457710796,0.6227412345253366,0.7727860943644208,-0.4874139374180637,-0.2360424857743978,0.0249860655623652,-0.1078823708012684,0.6666666666666667,0.0,0.0769230769230769,0.3333333333333333,0.0,0.118206261883065,0.4731796859065877,0.2567051927224465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8736,0,-0.9093286682807152,1.0954087811069195,1.7563838454123466,-1.1964747554307154,1.019635701390306,-0.7834658778418692,0.0249860655623652,-0.5388162214943013,0.3333333333333333,0.0530549553536563,0.1538461538461538,0.0,0.125,0.0,0.4731796859065877,0.1712105292263452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6625,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.2152021548686218,0.0249860655623652,-0.0289986193484041,1.0,0.0,0.0,0.3333333333333333,0.0,0.122706357510097,0.4731796859065877,0.2723552507880329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3253,0,-0.9093286682807152,1.1042930893972325,0.6227412345253366,0.7727860943644208,-0.4874139374180637,-0.0745299212546337,0.0249860655623652,0.9516128209737758,0.3333333333333333,0.053341316741728,0.0769230769230769,0.3333333333333333,0.0,0.1530820029925635,0.4731796859065877,0.4669026157164188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8795,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.5544312654816863,0.0249860655623652,-0.5519170565412436,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.2888948890163916,0.4731796859065877,0.16861140297517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
937,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.0348818160006903,1.0454959717034835,1.2010861692080994,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.176707505034482,0.5639404446257393,0.5163966156058176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2853,0,0.4690704492685181,1.4192822015083315,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,-0.1943618239628457,0.0249860655623652,1.889019379758168,0.6666666666666667,0.0634941295915445,0.0,0.0,0.0,0.1272064531371291,0.4731796859065877,0.65287839407178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14345,0,-0.9093286682807152,1.185867192790107,1.7563838454123466,-1.1964747554307154,1.019635701390306,3.847307750248825,0.0249860655623652,-1.3092568187229838,0.3333333333333333,0.0559706349412959,0.1538461538461538,0.0,0.125,0.9999324985655944,0.4731796859065877,0.0183597854338328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14612,0,0.4690704492685181,0.615656133430015,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.0172190112637496,0.0249860655623652,-1.3488380650350218,0.6666666666666667,0.037591440397782,0.0,0.3333333333333333,0.0,0.1654572659669018,0.4731796859065877,0.0105071061217718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10221,0,-0.9093286682807152,1.1592142679191677,-0.5109013763616733,0.7727860943644208,1.019635701390306,-0.7834658778418692,1.995487496689907,-0.7283602179181451,0.3333333333333333,0.0551115507770806,0.0,0.3333333333333333,0.125,0.0,0.6484295329390168,0.1336061494221091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11273,0,0.4690704492685181,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,1.019635701390306,-0.7834658778418692,-0.5861732377783266,-0.8786017092011624,0.6666666666666667,0.0,0.0,0.0,0.125,0.0,0.4188252090556802,0.1037991483713985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
792,0,-0.9093286682807152,-0.5506112457710796,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,0.1442935532560144,0.0249860655623652,1.259621815162522,0.3333333333333333,0.0,0.0,0.0,0.0,0.2003330070764003,0.4731796859065877,0.5280097328983022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14630,0,1.8474695668177517,-0.5506112457710796,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,0.1442935532560144,0.0249860655623652,-1.351067994404714,1.0,0.0,0.0,0.3333333333333333,0.0,0.2003330070764003,0.4731796859065877,0.0100647016534867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14768,0,-0.9093286682807152,0.1722483833043911,-0.5109013763616733,-1.1964747554307154,1.019635701390306,3.8473598510760896,-1.177552995185385,-1.3725310645880022,0.3333333333333333,0.0232994038476557,0.0,0.0,0.125,0.999943748804662,0.3662298592698348,0.0058065586462423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12201,0,-0.9093286682807152,2.009684870619135,-0.5109013763616733,-1.1964747554307154,-0.4874139374180637,-0.1943618239628457,0.0249860655623652,-0.990934401199411,0.3333333333333333,0.0825241454715851,0.0,0.0,0.0,0.1272064531371291,0.4731796859065877,0.0815130232815351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12217,0,-0.9093286682807152,1.0647175342858382,-0.5109013763616733,0.7727860943644208,-0.4874139374180637,-0.2204122375950657,-0.2275614701989615,-0.9917706247130456,0.3333333333333333,0.0520657069221357,0.0,0.3333333333333333,0.0,0.121581333603339,0.4507189475831124,0.0813471216059282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
